id,purpose,grade,sub_grade
61332949,major_purchase,B,B1
61414300,home_improvement,B,B3
61512776,debt_consolidation,D,D5
61512998,debt_consolidation,E,E3
61401391,home_improvement,A,A5
61423655,debt_consolidation,B,B5
61333184,credit_card,B,B4
61382339,debt_consolidation,B,B1
61363282,home_improvement,F,F3
61313404,credit_card,A,A5
61384096,home_improvement,D,D4
61330555,debt_consolidation,B,B3
61403078,debt_consolidation,A,A5
61473016,debt_consolidation,A,A1
61533133,car,A,A4
61384041,major_purchase,C,C4
61453175,debt_consolidation,A,A5
61443276,debt_consolidation,A,A4
61550555,medical,B,B3
61449272,home_improvement,A,A5
60355154,debt_consolidation,C,C3
61549665,debt_consolidation,B,B5
61453180,credit_card,B,B1
61479044,debt_consolidation,C,C5
61453218,major_purchase,C,C2
61423690,other,C,C3
61423798,debt_consolidation,D,D3
61443198,debt_consolidation,D,D5
61463796,medical,C,C1
61388946,debt_consolidation,D,D4
61523342,debt_consolidation,C,C3
61533120,debt_consolidation,C,C1
61533072,debt_consolidation,B,B5
61343209,debt_consolidation,A,A4
61503391,other,C,C2
61390369,credit_card,A,A1
61553060,credit_card,C,C3
61391557,credit_card,C,C4
61443228,debt_consolidation,D,D3
61353648,credit_card,D,D4
61378409,house,G,G1
61351970,credit_card,B,B5
61453220,debt_consolidation,C,C1
61541113,debt_consolidation,B,B2
60577156,home_improvement,D,D5
61401856,other,C,C5
60577354,credit_card,B,B2
61491941,debt_consolidation,B,B5
61393391,major_purchase,C,C5
60843865,debt_consolidation,B,B4
61384026,debt_consolidation,E,E3
61323139,credit_card,A,A2
61443302,debt_consolidation,B,B1
61552991,debt_consolidation,C,C2
61393295,debt_consolidation,E,E1
61553088,car,B,B1
61523332,credit_card,A,A3
61531749,debt_consolidation,A,A4
61493062,debt_consolidation,F,F5
61343184,debt_consolidation,B,B1
61503297,debt_consolidation,C,C4
61553152,vacation,C,C3
61443039,major_purchase,B,B2
61323194,credit_card,B,B1
61362739,debt_consolidation,E,E2
60617156,major_purchase,A,A5
61442127,debt_consolidation,B,B5
61493159,credit_card,B,B2
61493110,debt_consolidation,C,C4
61403119,debt_consolidation,C,C3
61393349,other,D,D4
61463856,major_purchase,C,C2
61443121,credit_card,B,B1
61463677,debt_consolidation,C,C1
61553031,debt_consolidation,A,A5
61383433,debt_consolidation,F,F2
61523183,debt_consolidation,F,F1
61423598,credit_card,B,B3
61363140,credit_card,C,C4
61442328,credit_card,A,A1
60825022,debt_consolidation,E,E2
61370459,debt_consolidation,D,D4
61472902,debt_consolidation,D,D1
61402978,other,C,C4
61492968,medical,C,C3
61512953,debt_consolidation,B,B4
61423587,debt_consolidation,C,C4
61543154,credit_card,B,B1
61323089,debt_consolidation,B,B5
61552977,debt_consolidation,C,C2
61411450,debt_consolidation,C,C3
61471115,debt_consolidation,B,B5
61493039,debt_consolidation,B,B4
61323076,debt_consolidation,D,D2
61523221,debt_consolidation,C,C1
61413967,debt_consolidation,C,C2
61343139,debt_consolidation,C,C3
61402308,debt_consolidation,D,D1
61402636,debt_consolidation,B,B3
60952128,credit_card,A,A4
61472926,debt_consolidation,B,B2
61393248,debt_consolidation,B,B1
61353562,credit_card,C,C3
61423590,debt_consolidation,F,F2
61543130,debt_consolidation,B,B2
61036279,debt_consolidation,C,C2
61543084,credit_card,C,C3
61363151,medical,A,A1
61553037,debt_consolidation,B,B5
61523190,other,C,C4
61453052,debt_consolidation,A,A3
61414017,home_improvement,B,B1
61323063,credit_card,C,C5
61323037,credit_card,C,C3
61443163,debt_consolidation,E,E2
61523227,credit_card,C,C1
61393254,other,C,C2
61373238,credit_card,C,C3
61443172,debt_consolidation,B,B4
61512894,debt_consolidation,C,C4
61533021,credit_card,C,C2
61403036,debt_consolidation,B,B2
61413927,debt_consolidation,D,D3
61323108,debt_consolidation,C,C5
60045785,debt_consolidation,B,B2
61047296,credit_card,C,C4
61413978,debt_consolidation,C,C2
61393297,debt_consolidation,C,C4
61403028,credit_card,B,B2
61453084,credit_card,C,C4
61533009,debt_consolidation,C,C1
61472920,debt_consolidation,D,D1
61482983,debt_consolidation,C,C3
61453119,debt_consolidation,C,C5
61432954,debt_consolidation,C,C3
61414055,home_improvement,C,C5
61373246,debt_consolidation,A,A5
61393296,vacation,C,C2
61402987,debt_consolidation,C,C2
61523181,debt_consolidation,B,B4
60834731,debt_consolidation,A,A4
61543111,credit_card,C,C5
61472896,debt_consolidation,C,C2
61343089,debt_consolidation,B,B1
61006670,credit_card,B,B1
60576977,debt_consolidation,B,B2
61413903,debt_consolidation,B,B4
61552990,debt_consolidation,B,B1
61393247,credit_card,E,E1
61443165,credit_card,B,B1
61383952,credit_card,A,A3
61443167,debt_consolidation,C,C1
61482951,home_improvement,B,B5
544010,debt_consolidation,B,B1
61453046,credit_card,C,C5
61353472,credit_card,C,C1
61398711,debt_consolidation,D,D2
61319814,debt_consolidation,C,C5
61548244,car,B,B3
61343108,debt_consolidation,C,C5
60802616,debt_consolidation,D,D2
61510217,credit_card,E,E3
61363137,major_purchase,C,C2
61363134,debt_consolidation,D,D1
61511335,debt_consolidation,D,D3
61403060,debt_consolidation,A,A4
61453051,debt_consolidation,B,B4
61323123,debt_consolidation,E,E1
61512947,debt_consolidation,E,E1
61423548,credit_card,A,A4
61402914,credit_card,D,D1
61552768,credit_card,C,C1
61383911,debt_consolidation,A,A3
61443169,debt_consolidation,B,B3
61503237,debt_consolidation,B,B3
61472861,medical,C,C2
61472842,debt_consolidation,B,B4
61363139,debt_consolidation,B,B4
61432911,moving,D,D1
61362974,credit_card,C,C1
61463682,debt_consolidation,E,E3
61503181,credit_card,C,C1
61493045,debt_consolidation,B,B4
61453050,debt_consolidation,E,E3
61383942,debt_consolidation,C,C5
61333063,debt_consolidation,B,B4
61453049,credit_card,A,A4
61463753,medical,B,B5
61373237,credit_card,E,E3
61382932,debt_consolidation,E,E3
61373209,debt_consolidation,C,C4
61482949,debt_consolidation,C,C1
61423658,home_improvement,A,A4
61372317,debt_consolidation,C,C4
61403054,debt_consolidation,C,C1
61383560,small_business,D,D1
61441898,debt_consolidation,B,B1
60764956,debt_consolidation,E,E4
61533002,debt_consolidation,B,B3
61423583,home_improvement,C,C1
60920629,debt_consolidation,A,A5
61482938,debt_consolidation,B,B1
61332962,debt_consolidation,D,D1
61523148,other,B,B3
61432973,credit_card,B,B5
61432951,credit_card,D,D1
61362828,medical,C,C5
61373187,credit_card,B,B1
61512695,debt_consolidation,D,D3
61453044,credit_card,A,A3
61423593,home_improvement,D,D5
61414015,debt_consolidation,D,D1
61368218,debt_consolidation,F,F2
61490514,credit_card,B,B3
61531170,debt_consolidation,B,B4
61543132,credit_card,B,B1
61432979,debt_consolidation,D,D2
61498731,debt_consolidation,B,B1
61403007,debt_consolidation,B,B3
61313330,credit_card,B,B2
61392965,debt_consolidation,B,B4
61553008,debt_consolidation,B,B1
61333008,debt_consolidation,D,D1
61423662,house,D,D5
61402994,major_purchase,C,C4
61423606,debt_consolidation,A,A2
61493054,debt_consolidation,C,C2
61503147,credit_card,B,B2
61453081,credit_card,A,A1
60616738,debt_consolidation,A,A3
61381543,debt_consolidation,B,B1
61472845,credit_card,B,B2
61323042,debt_consolidation,C,C1
61402920,major_purchase,E,E1
61472903,credit_card,A,A2
61413946,debt_consolidation,A,A4
61533067,debt_consolidation,C,C1
61553001,debt_consolidation,C,C2
61313364,credit_card,A,A5
61453059,debt_consolidation,E,E5
61343030,home_improvement,B,B1
61471868,credit_card,A,A1
61423641,credit_card,B,B2
61493021,debt_consolidation,C,C2
61393280,credit_card,A,A5
61373200,debt_consolidation,A,A4
61472828,home_improvement,B,B5
61313320,debt_consolidation,C,C3
61443137,debt_consolidation,D,D3
61518703,other,C,C5
61432947,credit_card,A,A5
61443139,debt_consolidation,B,B3
61443107,credit_card,C,C1
61414013,debt_consolidation,E,E3
61552949,credit_card,A,A5
61512925,debt_consolidation,E,E5
61523162,debt_consolidation,E,E3
61472895,debt_consolidation,D,D1
61503242,car,B,B4
61333016,debt_consolidation,C,C2
61353563,major_purchase,B,B5
61512959,debt_consolidation,C,C4
61512939,home_improvement,B,B2
61443101,credit_card,C,C1
61492703,debt_consolidation,E,E1
61323068,credit_card,B,B2
61503025,debt_consolidation,A,A5
61503172,debt_consolidation,B,B1
61453068,debt_consolidation,C,C2
61343116,debt_consolidation,D,D3
61373256,debt_consolidation,B,B5
61432953,debt_consolidation,D,D5
61362621,credit_card,C,C1
61503198,debt_consolidation,F,F3
61413891,debt_consolidation,B,B3
61543068,car,E,E5
61423613,credit_card,B,B5
61532981,debt_consolidation,B,B2
61332838,credit_card,A,A2
61412442,credit_card,B,B4
61389762,debt_consolidation,C,C4
61432994,credit_card,B,B4
61472916,debt_consolidation,A,A4
61432918,small_business,D,D5
61472791,credit_card,G,G2
61362987,home_improvement,D,D1
61423477,debt_consolidation,C,C1
61363071,debt_consolidation,F,F1
61332628,major_purchase,F,F2
60974700,debt_consolidation,C,C1
61383800,credit_card,C,C4
61472809,credit_card,A,A4
61450294,debt_consolidation,C,C1
61492148,debt_consolidation,C,C4
61392929,debt_consolidation,B,B1
61363048,major_purchase,D,D1
61353478,medical,A,A2
61332905,debt_consolidation,C,C4
61332993,debt_consolidation,D,D4
61482917,debt_consolidation,E,E3
61313288,debt_consolidation,C,C2
61552925,credit_card,B,B5
61432882,debt_consolidation,C,C2
61413315,credit_card,A,A5
61353086,credit_card,C,C2
61472787,debt_consolidation,E,E2
60953555,credit_card,B,B2
61472790,home_improvement,B,B4
61492878,credit_card,C,C1
61492919,debt_consolidation,C,C2
61482870,debt_consolidation,C,C4
61343016,debt_consolidation,B,B4
61552853,credit_card,A,A4
61423530,debt_consolidation,C,C1
60315543,credit_card,A,A5
61523110,credit_card,A,A1
61393193,debt_consolidation,C,C3
61402931,major_purchase,B,B5
61541983,debt_consolidation,C,C1
61332633,credit_card,A,A2
61332942,credit_card,A,A1
61452999,credit_card,A,A4
61413865,debt_consolidation,A,A5
61492946,debt_consolidation,B,B1
61383789,debt_consolidation,B,B3
61343059,debt_consolidation,A,A5
61383803,credit_card,A,A1
61402888,debt_consolidation,D,D1
61332967,other,B,B4
61432912,debt_consolidation,B,B4
61322825,debt_consolidation,C,C4
61311410,other,C,C1
61453007,car,B,B3
61313280,debt_consolidation,F,F1
61383372,debt_consolidation,C,C4
61472786,debt_consolidation,E,E2
60627174,debt_consolidation,A,A2
61322978,credit_card,A,A4
61323008,debt_consolidation,A,A5
61542992,debt_consolidation,C,C3
60055905,debt_consolidation,F,F2
61472712,debt_consolidation,A,A1
61432892,debt_consolidation,D,D2
61393154,credit_card,A,A2
61323027,debt_consolidation,A,A4
61512473,home_improvement,A,A4
61383840,debt_consolidation,F,F1
61313235,credit_card,A,A1
61443062,credit_card,C,C5
61383860,debt_consolidation,B,B2
61332830,debt_consolidation,B,B3
61402963,debt_consolidation,C,C1
61463598,credit_card,C,C5
61373184,credit_card,C,C4
61413754,debt_consolidation,E,E5
61413870,debt_consolidation,A,A5
61432860,debt_consolidation,C,C1
61413790,debt_consolidation,A,A3
61552892,debt_consolidation,B,B1
61402932,credit_card,B,B1
61463581,credit_card,A,A2
61343027,debt_consolidation,B,B3
60881316,debt_consolidation,D,D4
60526129,debt_consolidation,A,A1
60984789,credit_card,C,C3
61413795,other,C,C1
61540040,credit_card,C,C1
61383764,debt_consolidation,A,A3
61342985,debt_consolidation,B,B2
61532894,debt_consolidation,B,B5
61442794,debt_consolidation,A,A5
61492927,moving,C,C4
61413768,credit_card,A,A4
61503142,credit_card,B,B2
61323010,debt_consolidation,E,E3
61542996,debt_consolidation,B,B2
61322927,debt_consolidation,B,B1
61313248,other,D,D5
61472805,credit_card,A,A5
61522382,car,B,B3
61472766,home_improvement,A,A3
61512850,home_improvement,A,A4
61432873,medical,A,A4
61443060,credit_card,D,D3
61492957,debt_consolidation,A,A2
61332961,debt_consolidation,B,B1
61383794,major_purchase,B,B2
61373130,debt_consolidation,D,D4
61512855,debt_consolidation,B,B4
60739403,credit_card,A,A5
61423537,debt_consolidation,C,C5
61489514,other,B,B5
60972850,debt_consolidation,F,F3
61432894,debt_consolidation,D,D4
61373167,debt_consolidation,C,C3
61383781,credit_card,E,E2
61523112,debt_consolidation,B,B4
61492902,debt_consolidation,C,C1
61363069,debt_consolidation,D,D1
61523098,debt_consolidation,A,A5
61313278,credit_card,C,C1
61432729,debt_consolidation,B,B5
61472782,other,D,D5
61482848,debt_consolidation,A,A2
61393096,other,D,D2
61432899,moving,C,C1
61472762,home_improvement,C,C1
61503121,debt_consolidation,E,E2
61432877,debt_consolidation,C,C1
61353420,debt_consolidation,B,B5
61432875,credit_card,A,A3
61459796,small_business,D,D3
61482909,debt_consolidation,D,D1
61322974,credit_card,A,A1
61393166,credit_card,C,C5
61503079,other,E,E1
61332931,medical,C,C3
61552923,credit_card,B,B2
61463646,credit_card,B,B2
61383807,credit_card,A,A2
61413752,debt_consolidation,B,B4
61492470,debt_consolidation,E,E5
61338389,credit_card,B,B3
61523105,debt_consolidation,B,B5
61532914,credit_card,B,B2
61482878,debt_consolidation,A,A5
61543004,credit_card,C,C4
61392601,debt_consolidation,C,C3
61352854,home_improvement,B,B1
61323015,debt_consolidation,C,C5
61353430,debt_consolidation,F,F1
61323005,debt_consolidation,D,D5
60824859,debt_consolidation,C,C5
61373144,debt_consolidation,B,B5
61482898,debt_consolidation,B,B2
61322792,home_improvement,F,F1
61482895,credit_card,B,B2
61343014,car,C,C4
61472326,debt_consolidation,B,B3
61443075,debt_consolidation,A,A3
61383808,credit_card,B,B2
61309392,credit_card,B,B1
61442990,debt_consolidation,C,C4
61492889,debt_consolidation,D,D1
61353475,credit_card,A,A1
61432871,debt_consolidation,B,B4
61503068,debt_consolidation,A,A5
61520296,home_improvement,C,C4
61443053,credit_card,B,B5
61343045,home_improvement,B,B1
61443032,debt_consolidation,F,F2
61423513,debt_consolidation,E,E3
61342500,debt_consolidation,C,C5
61458734,credit_card,A,A4
61383805,credit_card,A,A1
61393110,credit_card,B,B3
61472822,debt_consolidation,C,C1
61552901,home_improvement,A,A1
61323038,debt_consolidation,B,B1
61383748,credit_card,A,A4
61322965,credit_card,C,C5
61352129,debt_consolidation,B,B2
61413784,home_improvement,A,A5
61463608,credit_card,D,D1
60697134,debt_consolidation,B,B2
61443042,debt_consolidation,B,B3
61523119,debt_consolidation,D,D2
61383572,debt_consolidation,D,D2
61359578,credit_card,A,A1
61523084,debt_consolidation,B,B1
61432384,debt_consolidation,D,D1
61529298,debt_consolidation,D,D3
61313275,debt_consolidation,D,D5
61353459,credit_card,A,A5
60697314,debt_consolidation,D,D4
61353476,medical,C,C1
61332947,debt_consolidation,D,D2
61359955,credit_card,B,B5
61353439,medical,B,B4
61413758,credit_card,B,B3
61383858,debt_consolidation,D,D3
61543047,debt_consolidation,B,B1
61503104,debt_consolidation,A,A5
61482889,debt_consolidation,C,C2
61463622,debt_consolidation,A,A1
61512832,debt_consolidation,E,E1
61532948,credit_card,B,B2
61463043,debt_consolidation,D,D4
61512862,debt_consolidation,B,B5
61383222,credit_card,A,A5
61413821,debt_consolidation,D,D3
61530515,credit_card,B,B3
61472806,home_improvement,C,C2
61523127,debt_consolidation,E,E3
61503127,home_improvement,C,C5
61373180,debt_consolidation,B,B4
61522683,debt_consolidation,B,B2
61353485,debt_consolidation,B,B1
61503097,debt_consolidation,E,E1
61463589,debt_consolidation,E,E3
61512836,debt_consolidation,B,B4
61322353,other,C,C2
61353492,other,D,D1
61331893,debt_consolidation,B,B4
61353428,other,E,E5
61472831,home_improvement,A,A1
61319233,credit_card,B,B3
61492953,credit_card,C,C1
61432891,debt_consolidation,B,B3
61393126,debt_consolidation,C,C2
61341034,debt_consolidation,C,C4
60963692,credit_card,B,B1
61472746,debt_consolidation,C,C1
61472710,debt_consolidation,A,A5
61353385,debt_consolidation,B,B1
61322961,debt_consolidation,C,C2
60942265,credit_card,F,F1
61442937,debt_consolidation,A,A3
61463505,debt_consolidation,E,E4
61383622,debt_consolidation,A,A1
61512466,other,E,E1
61463544,debt_consolidation,C,C2
61393065,vacation,C,C5
61432816,credit_card,C,C4
61511185,credit_card,A,A1
61332859,debt_consolidation,C,C4
61492871,debt_consolidation,C,C1
61353366,debt_consolidation,A,A5
61322935,debt_consolidation,C,C4
61523001,credit_card,A,A3
61383709,debt_consolidation,A,A5
61313196,medical,B,B3
61393107,debt_consolidation,B,B1
60739414,other,D,D5
61342983,home_improvement,B,B3
60537046,credit_card,B,B1
61423465,car,B,B1
61313192,debt_consolidation,B,B4
60850573,debt_consolidation,C,C1
61378114,debt_consolidation,D,D2
61503031,debt_consolidation,B,B1
61392084,debt_consolidation,E,E4
61353359,debt_consolidation,E,E5
60871574,debt_consolidation,B,B4
61482759,other,C,C3
60831720,credit_card,C,C1
61432760,debt_consolidation,D,D4
61463538,home_improvement,C,C3
61502798,debt_consolidation,C,C4
61482828,debt_consolidation,C,C4
61047262,credit_card,E,E3
61342950,debt_consolidation,C,C1
61353352,debt_consolidation,C,C2
61442911,debt_consolidation,D,D4
60880905,credit_card,A,A4
61512806,credit_card,A,A5
61432794,debt_consolidation,C,C1
61383675,credit_card,B,B1
61402852,debt_consolidation,A,A5
61342963,debt_consolidation,A,A3
61523017,debt_consolidation,A,A1
61413730,debt_consolidation,A,A5
61503069,debt_consolidation,A,A3
61413736,debt_consolidation,B,B4
61383648,debt_consolidation,C,C1
61542976,home_improvement,B,B2
61432819,debt_consolidation,D,D2
61402850,credit_card,A,A1
61342956,debt_consolidation,E,E4
61423434,major_purchase,C,C3
61332820,credit_card,B,B5
61413615,credit_card,B,B5
61503061,debt_consolidation,B,B3
61402854,credit_card,B,B4
61532822,debt_consolidation,A,A1
61322933,credit_card,B,B3
60566654,credit_card,A,A1
61362972,debt_consolidation,C,C3
61482821,debt_consolidation,B,B2
60555628,debt_consolidation,C,C5
61503010,credit_card,A,A5
61523040,credit_card,C,C4
61401758,debt_consolidation,C,C4
61353373,credit_card,D,D2
61523037,debt_consolidation,C,C1
61542943,other,A,A5
60635855,credit_card,B,B5
61442835,debt_consolidation,D,D1
61383089,home_improvement,A,A2
61393094,debt_consolidation,C,C1
61463494,credit_card,B,B3
61432722,debt_consolidation,C,C3
61402797,debt_consolidation,B,B5
61432808,debt_consolidation,B,B2
61442936,credit_card,C,C2
61332413,home_improvement,A,A3
61482787,debt_consolidation,B,B4
61393053,debt_consolidation,A,A1
61532060,debt_consolidation,D,D5
61332872,debt_consolidation,D,D2
61413664,debt_consolidation,A,A1
61452882,debt_consolidation,B,B1
61552844,debt_consolidation,C,C1
61393118,debt_consolidation,F,F4
61322950,debt_consolidation,C,C1
61393117,debt_consolidation,B,B4
61332841,credit_card,A,A5
61332892,major_purchase,D,D5
61383692,debt_consolidation,C,C3
61363014,debt_consolidation,B,B3
61492829,credit_card,C,C4
61463454,debt_consolidation,C,C5
61331774,credit_card,C,C1
61502997,debt_consolidation,B,B2
61313189,debt_consolidation,B,B5
61542985,home_improvement,B,B1
61503030,debt_consolidation,E,E2
61322924,medical,C,C4
61353358,moving,B,B4
61542989,other,A,A3
61413688,debt_consolidation,B,B4
61373064,credit_card,A,A5
61383671,debt_consolidation,B,B1
61413605,debt_consolidation,A,A4
61413734,credit_card,B,B1
61442997,small_business,E,E3
61482795,credit_card,B,B3
61442984,home_improvement,D,D2
61383608,credit_card,C,C3
61383632,other,C,C4
61342946,debt_consolidation,B,B4
61492860,credit_card,B,B3
61342968,credit_card,B,B5
61421784,debt_consolidation,D,D1
61393103,debt_consolidation,B,B2
61353379,home_improvement,B,B5
61363013,credit_card,B,B4
60804654,credit_card,C,C3
61402812,credit_card,A,A4
61463511,other,C,C5
61332895,home_improvement,C,C5
61342941,debt_consolidation,B,B2
61362990,debt_consolidation,C,C1
61503053,debt_consolidation,A,A4
61452881,debt_consolidation,C,C4
60941636,debt_consolidation,C,C4
61442977,debt_consolidation,C,C1
61502992,debt_consolidation,E,E3
61322916,debt_consolidation,C,C3
61322952,debt_consolidation,B,B4
61463575,debt_consolidation,A,A3
61332860,debt_consolidation,B,B1
61462090,debt_consolidation,D,D1
61532827,debt_consolidation,B,B5
61552796,credit_card,B,B3
61413598,debt_consolidation,A,A4
61542543,debt_consolidation,B,B2
61492813,other,B,B4
61463499,debt_consolidation,C,C2
61362989,debt_consolidation,B,B5
61373062,debt_consolidation,C,C2
61423431,credit_card,B,B3
61482819,credit_card,B,B5
61511675,debt_consolidation,B,B4
61472693,debt_consolidation,C,C5
61503005,credit_card,A,A5
61432790,debt_consolidation,D,D2
61313190,debt_consolidation,F,F2
61391212,debt_consolidation,B,B4
61552812,credit_card,D,D1
61542948,credit_card,B,B1
61512761,credit_card,A,A4
61552813,debt_consolidation,C,C2
61332847,debt_consolidation,C,C5
61313206,debt_consolidation,C,C4
61520910,debt_consolidation,B,B1
61542954,debt_consolidation,C,C2
61492858,debt_consolidation,B,B3
61353383,debt_consolidation,C,C4
61322944,debt_consolidation,D,D1
61423450,debt_consolidation,C,C5
60743922,debt_consolidation,C,C3
60944258,debt_consolidation,C,C3
60922790,credit_card,C,C2
61542924,debt_consolidation,C,C1
61552815,debt_consolidation,A,A5
61432350,home_improvement,C,C3
61423411,debt_consolidation,D,D3
61442963,credit_card,C,C3
61402851,small_business,C,C5
61353354,debt_consolidation,B,B2
61442918,home_improvement,A,A5
61332493,credit_card,C,C3
61522998,debt_consolidation,C,C1
61381405,credit_card,B,B1
61482496,credit_card,A,A3
60773811,credit_card,A,A3
61463522,moving,C,C4
61313166,debt_consolidation,C,C2
61393029,credit_card,C,C3
61442852,credit_card,D,D2
61463381,vacation,B,B2
61332771,credit_card,B,B1
61372564,home_improvement,C,C1
61362943,debt_consolidation,C,C5
61332756,credit_card,B,B4
61463418,debt_consolidation,A,A4
61492127,other,F,F2
61463407,debt_consolidation,F,F1
61362951,debt_consolidation,B,B1
61552753,credit_card,B,B5
61432689,credit_card,B,B1
61463431,credit_card,B,B2
61472628,debt_consolidation,B,B1
61522949,debt_consolidation,C,C2
61383527,credit_card,B,B5
61322898,credit_card,A,A2
61393038,debt_consolidation,C,C1
61532137,car,B,B5
61492766,debt_consolidation,B,B2
61432662,debt_consolidation,B,B4
61492779,debt_consolidation,C,C4
61442816,debt_consolidation,B,B2
61482704,debt_consolidation,C,C4
61342832,credit_card,A,A3
61383563,home_improvement,C,C3
61332808,debt_consolidation,A,A1
61522900,debt_consolidation,C,C5
61423366,debt_consolidation,E,E1
61452799,debt_consolidation,B,B3
61413197,credit_card,C,C5
61502908,debt_consolidation,B,B4
61552697,credit_card,D,D1
61532726,credit_card,A,A4
61442843,credit_card,A,A3
61542851,debt_consolidation,D,D2
61451145,home_improvement,C,C5
61472657,debt_consolidation,B,B4
59935640,debt_consolidation,A,A5
61542858,debt_consolidation,B,B4
61402793,major_purchase,A,A4
61452863,debt_consolidation,B,B1
61512648,credit_card,B,B5
61353334,debt_consolidation,B,B2
61542842,debt_consolidation,F,F1
61413513,debt_consolidation,A,A1
61332562,credit_card,C,C4
61463393,credit_card,A,A3
61432329,debt_consolidation,E,E5
61423324,home_improvement,B,B5
61512666,credit_card,B,B1
61512746,home_improvement,D,D1
60974699,credit_card,C,C5
61482738,debt_consolidation,A,A4
60940479,debt_consolidation,D,D1
61500444,home_improvement,D,D1
61322843,debt_consolidation,G,G2
61362878,debt_consolidation,D,D1
61342851,debt_consolidation,C,C4
61353273,other,C,C4
61372980,credit_card,A,A5
61409002,home_improvement,B,B1
61532359,debt_consolidation,F,F2
61046926,credit_card,D,D1
61413414,credit_card,B,B3
61522931,credit_card,F,F2
61532723,credit_card,A,A5
61372975,credit_card,B,B2
61423329,debt_consolidation,C,C1
61522918,debt_consolidation,D,D2
61383581,debt_consolidation,C,C1
61552758,credit_card,E,E4
61440307,debt_consolidation,A,A2
61400397,debt_consolidation,E,E2
61522759,debt_consolidation,B,B5
61402702,debt_consolidation,D,D2
60970210,debt_consolidation,C,C1
61442882,debt_consolidation,C,C1
61492787,medical,C,C2
61482749,debt_consolidation,C,C5
61322550,credit_card,B,B5
61502981,credit_card,B,B1
61432717,credit_card,C,C2
61442888,credit_card,B,B3
61046495,credit_card,B,B4
61472673,debt_consolidation,F,F4
61492698,debt_consolidation,C,C1
61463383,debt_consolidation,C,C1
61492688,car,B,B2
61322852,credit_card,A,A1
61362909,debt_consolidation,E,E3
61512728,debt_consolidation,B,B4
61322820,credit_card,C,C1
61492697,debt_consolidation,A,A4
61462200,debt_consolidation,D,D4
61463358,debt_consolidation,C,C1
61463406,debt_consolidation,D,D1
61442798,debt_consolidation,A,A1
61442844,credit_card,A,A2
61472634,debt_consolidation,D,D3
61322793,debt_consolidation,D,D2
60754675,debt_consolidation,C,C2
61528241,debt_consolidation,B,B3
61482740,debt_consolidation,A,A5
61313099,credit_card,C,C2
61542847,debt_consolidation,D,D3
61492712,debt_consolidation,A,A4
61502962,credit_card,C,C3
60910788,debt_consolidation,C,C2
61370675,debt_consolidation,E,E3
61522485,credit_card,C,C1
61442853,credit_card,C,C4
61413519,credit_card,B,B1
61402737,credit_card,C,C1
61322835,credit_card,C,C1
61532711,debt_consolidation,A,A5
61532704,debt_consolidation,B,B2
61428902,debt_consolidation,D,D1
61442805,credit_card,B,B2
61522973,other,C,C3
61413524,debt_consolidation,A,A3
61542832,debt_consolidation,E,E2
61402724,other,D,D5
61432676,debt_consolidation,B,B5
61442889,credit_card,D,D3
61442907,credit_card,A,A3
61373024,debt_consolidation,D,D1
61423375,debt_consolidation,B,B5
61432674,moving,C,C5
61383525,small_business,C,C4
61372955,credit_card,C,C3
61383532,debt_consolidation,C,C1
61532799,home_improvement,A,A5
61442870,debt_consolidation,B,B4
61492784,debt_consolidation,D,D1
61393022,home_improvement,D,D3
61322624,small_business,D,D2
61492674,debt_consolidation,B,B1
61383605,home_improvement,C,C5
61353308,debt_consolidation,D,D1
61480688,debt_consolidation,B,B2
61332728,credit_card,B,B5
61342886,medical,D,D1
61492727,debt_consolidation,B,B4
61322817,vacation,A,A4
61352882,debt_consolidation,A,A4
61452802,debt_consolidation,C,C1
61383552,debt_consolidation,B,B3
61353278,credit_card,D,D2
61512696,credit_card,B,B2
61322841,debt_consolidation,B,B3
61532798,debt_consolidation,C,C2
61532809,debt_consolidation,B,B3
61452877,debt_consolidation,D,D3
61413433,debt_consolidation,A,A4
61552689,credit_card,B,B1
61392995,debt_consolidation,E,E1
61552743,credit_card,B,B5
61342898,credit_card,C,C4
60235134,debt_consolidation,A,A3
61392948,debt_consolidation,B,B2
61362861,debt_consolidation,B,B2
61492797,debt_consolidation,E,E3
61492401,credit_card,C,C1
61492221,moving,A,A5
61413549,debt_consolidation,C,C2
61373002,debt_consolidation,D,D2
60695656,debt_consolidation,D,D4
61472610,debt_consolidation,D,D1
61432721,debt_consolidation,E,E2
61542844,debt_consolidation,B,B3
61322842,credit_card,C,C5
61392993,debt_consolidation,B,B1
61468976,debt_consolidation,B,B3
61332089,debt_consolidation,A,A3
61313131,credit_card,B,B3
61322821,debt_consolidation,D,D2
60742617,debt_consolidation,B,B3
61542863,credit_card,A,A4
61442847,debt_consolidation,D,D3
61452834,moving,C,C4
61442903,debt_consolidation,B,B1
61393017,home_improvement,A,A1
61392720,debt_consolidation,E,E3
61472624,credit_card,E,E1
61541250,debt_consolidation,C,C4
61442904,debt_consolidation,A,A5
61512685,debt_consolidation,D,D1
61313068,debt_consolidation,D,D1
61463292,debt_consolidation,C,C2
61078154,debt_consolidation,B,B2
61542722,debt_consolidation,B,B5
61312979,credit_card,B,B2
60115560,home_improvement,B,B4
61413371,debt_consolidation,A,A4
61442750,debt_consolidation,B,B3
61322765,debt_consolidation,C,C5
61461658,debt_consolidation,B,B4
