id,emp_length,home_ownership,annual_inc
61903245,< 1 year,RENT,50000.0
61453847,10+ years,MORTGAGE,75000.0
62063227,2 years,MORTGAGE,180000.0
61973285,1 year,OWN,37000.0
62043283,5 years,OWN,94000.0
61922709,,MORTGAGE,64000.0
61973306,10+ years,MORTGAGE,88000.0
61903264,6 years,MORTGAGE,175000.0
61962780,2 years,MORTGAGE,80000.0
62083348,10+ years,MORTGAGE,140000.0
61372104,10+ years,MORTGAGE,107000.0
61973224,< 1 year,RENT,60000.0
61662438,3 years,RENT,60000.0
61923170,3 years,MORTGAGE,67500.0
61341434,,MORTGAGE,28422.0
62013150,1 year,MORTGAGE,48100.0
62043139,1 year,MORTGAGE,84000.0
61401943,10+ years,MORTGAGE,52000.0
61962320,10+ years,RENT,84234.0
61873159,10+ years,MORTGAGE,60000.0
61993247,10+ years,MORTGAGE,66000.0
61482433,2 years,RENT,60000.0
61692639,< 1 year,MORTGAGE,84000.0
61218114,10+ years,RENT,130000.0
61843327,3 years,RENT,60000.0
61883146,10+ years,MORTGAGE,45000.0
61403539,10+ years,MORTGAGE,65000.0
61852721,10+ years,RENT,129000.0
61843411,10+ years,OWN,62000.0
61843384,10+ years,RENT,48000.0
61311680,< 1 year,RENT,105000.0
61863180,4 years,OWN,93000.0
61581268,1 year,MORTGAGE,37440.0
61863217,6 years,MORTGAGE,88000.0
62053325,3 years,MORTGAGE,80000.0
61933193,10+ years,MORTGAGE,110000.0
61843484,10+ years,MORTGAGE,80000.0
62053322,10+ years,OWN,150000.0
61411898,10+ years,MORTGAGE,75000.0
61953217,1 year,RENT,50000.0
62083313,10+ years,MORTGAGE,49000.0
61883088,10+ years,MORTGAGE,53000.0
61762403,5 years,MORTGAGE,43000.0
61324228,7 years,MORTGAGE,107000.0
62003248,9 years,MORTGAGE,67638.38
61762392,9 years,MORTGAGE,100000.0
61883184,2 years,RENT,44000.0
61933236,10+ years,MORTGAGE,110000.0
61853236,3 years,RENT,217000.0
61883208,10+ years,MORTGAGE,110000.0
61544066,10+ years,MORTGAGE,124000.0
62003299,10+ years,RENT,155000.0
61443415,10+ years,RENT,75000.0
62033308,4 years,MORTGAGE,169000.0
60844035,10+ years,RENT,63000.0
61963271,9 years,MORTGAGE,135000.0
61388866,10+ years,MORTGAGE,80000.0
61953298,2 years,MORTGAGE,50000.0
61973245,9 years,RENT,70000.0
62073334,10+ years,MORTGAGE,56000.0
61872907,4 years,RENT,58262.0
62033321,,RENT,18000.0
61923217,3 years,MORTGAGE,42000.0
61912794,10+ years,RENT,105000.0
61873135,,MORTGAGE,90000.0
61488520,6 years,OWN,165000.0
61418494,6 years,RENT,158000.0
61953223,1 year,RENT,60000.0
62083234,10+ years,OWN,78000.0
62003236,10+ years,MORTGAGE,100000.0
62082292,10+ years,MORTGAGE,100000.0
61913152,10+ years,MORTGAGE,60000.0
61843060,1 year,RENT,35000.0
61602922,3 years,RENT,60000.0
60336855,5 years,RENT,75000.0
61983220,3 years,RENT,34600.0
61902398,8 years,OWN,125000.0
62072832,10+ years,MORTGAGE,104000.0
61962220,4 years,RENT,40000.0
61923254,,RENT,22800.0
62033291,8 years,RENT,24111.0
61923211,10+ years,MORTGAGE,46000.0
62033309,3 years,MORTGAGE,230000.0
61953226,6 years,MORTGAGE,30000.0
62063257,5 years,OWN,113000.0
61932990,3 years,MORTGAGE,29688.0
61873157,< 1 year,MORTGAGE,93000.0
62012857,10+ years,MORTGAGE,123000.0
61351147,10+ years,MORTGAGE,75000.0
62053309,,MORTGAGE,65000.0
62022497,10+ years,MORTGAGE,75000.0
62063264,5 years,MORTGAGE,200000.0
61843444,9 years,RENT,109000.0
62063240,10+ years,OWN,100000.0
62032905,2 years,RENT,139250.0
62063120,1 year,MORTGAGE,67400.0
62002607,10+ years,MORTGAGE,74000.0
61893059,3 years,RENT,27800.0
62043287,10+ years,MORTGAGE,45000.0
61903169,10+ years,MORTGAGE,120000.0
61983235,< 1 year,MORTGAGE,160000.0
61903286,2 years,MORTGAGE,160000.0
61843321,< 1 year,OWN,140000.0
60820267,10+ years,MORTGAGE,80000.0
61853193,5 years,MORTGAGE,70720.0
62003228,3 years,MORTGAGE,100000.0
60336465,8 years,RENT,60000.0
61972124,8 years,MORTGAGE,52000.0
61483926,10+ years,OWN,34000.0
62072623,5 years,MORTGAGE,50200.0
61320504,10+ years,RENT,88500.0
61883074,10+ years,RENT,75000.0
60527071,7 years,RENT,60000.0
62072813,7 years,MORTGAGE,110000.0
61853223,7 years,MORTGAGE,56000.0
60961377,10+ years,RENT,130000.0
62023543,10+ years,MORTGAGE,130000.0
61893234,10+ years,MORTGAGE,108000.0
62083252,5 years,MORTGAGE,63000.0
61883100,,MORTGAGE,103000.0
61903274,1 year,RENT,80000.0
61682584,4 years,MORTGAGE,45256.0
62013347,< 1 year,MORTGAGE,200000.0
62033362,7 years,OWN,25682.0
61863194,5 years,MORTGAGE,38000.0
61883192,,OWN,18962.0
61843408,,OWN,20000.0
61993150,2 years,RENT,84975.0
61943246,10+ years,MORTGAGE,125000.0
61402808,10+ years,MORTGAGE,105000.0
61483846,6 years,RENT,82014.0
61933219,,MORTGAGE,48000.0
61893223,8 years,MORTGAGE,135000.0
61962944,9 years,MORTGAGE,55102.0
61963323,6 years,OWN,80000.0
61482980,10+ years,MORTGAGE,65000.0
61553530,5 years,MORTGAGE,52000.0
61451244,10+ years,RENT,40000.0
61863216,10+ years,MORTGAGE,185000.0
61542634,3 years,MORTGAGE,95000.0
61993215,4 years,MORTGAGE,92500.0
61360007,7 years,RENT,54000.0
61342248,10+ years,MORTGAGE,46000.0
61953317,6 years,MORTGAGE,38000.0
60296513,,RENT,99744.0
60913872,10+ years,MORTGAGE,60000.0
61442512,10+ years,MORTGAGE,145000.0
61863192,8 years,MORTGAGE,140000.0
61652218,2 years,MORTGAGE,65000.0
61923143,4 years,RENT,72500.0
60951120,10+ years,MORTGAGE,120000.0
62032712,3 years,MORTGAGE,23000.0
61412957,10+ years,OWN,95000.0
61953208,< 1 year,MORTGAGE,130000.0
61842645,10+ years,RENT,72000.0
61982411,8 years,MORTGAGE,48500.0
62013308,5 years,MORTGAGE,65000.0
61953277,10+ years,RENT,143000.0
61983191,6 years,MORTGAGE,50000.0
60791855,< 1 year,MORTGAGE,120000.0
61344005,8 years,RENT,72000.0
61943259,10+ years,MORTGAGE,32000.0
61554202,10+ years,RENT,114000.0
61893205,9 years,RENT,39000.0
62053206,9 years,MORTGAGE,77500.0
61473238,1 year,OWN,27856.0
61952555,6 years,RENT,38000.0
61843515,< 1 year,RENT,60000.0
61374162,10+ years,MORTGAGE,72000.0
62023619,10+ years,OWN,30000.0
61702725,10+ years,RENT,60000.0
61923206,< 1 year,OWN,75000.0
61993149,,MORTGAGE,65000.0
61923167,10+ years,MORTGAGE,194000.0
61982449,4 years,MORTGAGE,75000.0
61912890,10+ years,MORTGAGE,120000.0
62012725,7 years,MORTGAGE,72000.0
61400861,6 years,RENT,88000.0
62023530,< 1 year,MORTGAGE,48000.0
62083240,9 years,MORTGAGE,25000.0
61963331,6 years,OWN,65000.0
61973303,2 years,MORTGAGE,160000.0
62053302,2 years,RENT,50000.0
61812532,8 years,RENT,60000.0
61972448,10+ years,MORTGAGE,72000.0
62073172,8 years,MORTGAGE,90000.0
61983104,8 years,MORTGAGE,104000.0
61423765,2 years,RENT,75000.0
61802309,10+ years,MORTGAGE,40000.0
62032446,10+ years,RENT,100000.0
62003036,2 years,MORTGAGE,50000.0
62063095,4 years,RENT,65000.0
62043021,3 years,MORTGAGE,58000.0
62073163,2 years,RENT,100000.0
62003138,1 year,MORTGAGE,120000.0
62013027,1 year,RENT,53000.0
61993072,2 years,MORTGAGE,48000.0
62002515,8 years,MORTGAGE,62000.0
61983146,10+ years,OWN,42127.6
61453661,4 years,OWN,76140.0
62043072,2 years,RENT,47500.0
62062679,10+ years,RENT,126000.0
61592279,4 years,RENT,60000.0
60943823,10+ years,RENT,29000.0
61893145,7 years,MORTGAGE,85000.0
62073143,1 year,RENT,31000.0
62063129,1 year,RENT,72000.0
61993005,5 years,RENT,35000.0
62083099,10+ years,RENT,60000.0
61973075,7 years,MORTGAGE,45000.0
61953191,10+ years,MORTGAGE,137949.0
61903114,8 years,RENT,75000.0
61863026,10+ years,RENT,89000.0
62063099,10+ years,MORTGAGE,145000.0
61983141,8 years,OWN,70000.0
62052464,10+ years,RENT,65000.0
61892915,10+ years,RENT,71076.0
62003054,8 years,MORTGAGE,35000.0
62023201,< 1 year,RENT,60000.0
61983006,6 years,RENT,29000.0
61843365,2 years,RENT,99450.0
61843304,2 years,MORTGAGE,68000.0
61983077,7 years,RENT,82000.0
62033059,10+ years,RENT,83880.0
61453808,5 years,RENT,24480.0
61403587,,MORTGAGE,26292.0
60647271,1 year,MORTGAGE,65000.0
61963243,4 years,OWN,65000.0
61843370,< 1 year,OWN,37000.0
61873053,6 years,MORTGAGE,60000.0
61973073,10+ years,MORTGAGE,42000.0
62052468,< 1 year,RENT,37000.0
61923134,6 years,MORTGAGE,72000.0
62033229,< 1 year,MORTGAGE,31000.0
60840525,9 years,MORTGAGE,80600.0
61943113,10+ years,MORTGAGE,58000.0
60811188,2 years,RENT,31000.0
61853140,8 years,OWN,120000.0
62023375,9 years,MORTGAGE,45324.0
61552327,< 1 year,MORTGAGE,130000.0
61923111,10+ years,OWN,69239.0
62033228,6 years,MORTGAGE,45000.0
61912985,6 years,MORTGAGE,30000.0
61863118,8 years,RENT,40000.0
61923130,8 years,RENT,38750.0
62013205,,RENT,13000.0
61342866,7 years,MORTGAGE,40000.0
62043087,10+ years,RENT,120000.0
61963229,10+ years,MORTGAGE,84000.0
61913075,< 1 year,RENT,20000.0
62083104,9 years,RENT,84000.0
61903100,8 years,MORTGAGE,60000.0
61983035,8 years,MORTGAGE,44500.0
62013096,,RENT,25000.0
61973171,< 1 year,RENT,30720.0
62043070,2 years,RENT,72000.0
61933022,3 years,RENT,82000.0
61863037,5 years,OWN,52000.0
62063027,10+ years,MORTGAGE,107975.0
62073041,9 years,MORTGAGE,95000.0
61038124,2 years,RENT,35000.0
62053083,< 1 year,RENT,110000.0
61872987,8 years,OWN,45000.0
61323782,1 year,RENT,80000.0
61933013,1 year,RENT,45000.0
62052938,2 years,OWN,72000.0
62012946,10+ years,RENT,90000.0
61893040,2 years,RENT,150000.0
61712821,2 years,MORTGAGE,70000.0
60741089,4 years,OWN,70000.0
60761684,2 years,RENT,110000.0
62003060,< 1 year,RENT,49000.0
61953158,1 year,MORTGAGE,44000.0
61922396,10+ years,OWN,58800.0
62013206,8 years,RENT,50000.0
61913140,8 years,RENT,60000.0
61843245,10+ years,OWN,35000.0
61943111,10+ years,MORTGAGE,75000.0
61983059,10+ years,OWN,60000.0
62033098,10+ years,MORTGAGE,63000.0
61903010,9 years,MORTGAGE,36460.0
61953139,10+ years,MORTGAGE,61000.0
61843199,< 1 year,MORTGAGE,70000.0
61953047,8 years,MORTGAGE,150000.0
60931013,3 years,MORTGAGE,37440.0
61983085,6 years,OWN,24000.0
61953202,6 years,MORTGAGE,41000.0
62063112,2 years,RENT,35000.0
62083120,10+ years,MORTGAGE,95000.0
62073048,10+ years,OWN,41150.0
61320678,4 years,MORTGAGE,85000.0
61332689,2 years,RENT,35000.0
62073067,10+ years,RENT,196000.0
61882963,10+ years,MORTGAGE,21000.0
61872351,10+ years,MORTGAGE,49000.0
62052484,10+ years,MORTGAGE,49000.0
61963127,10+ years,RENT,44000.0
62023276,10+ years,RENT,100000.0
61362342,,MORTGAGE,98000.0
61464609,10+ years,MORTGAGE,85000.0
60873525,1 year,MORTGAGE,45000.0
61922967,10+ years,MORTGAGE,160000.0
61843264,< 1 year,RENT,40000.0
61983158,< 1 year,RENT,28000.0
62013229,10+ years,MORTGAGE,200000.0
61943194,1 year,OWN,41000.0
61922987,10+ years,MORTGAGE,120000.0
62023451,5 years,MORTGAGE,54000.0
62013185,2 years,RENT,35000.0
61178184,2 years,MORTGAGE,68000.0
62052909,10+ years,OWN,80000.0
61502038,9 years,MORTGAGE,275000.0
61883061,6 years,MORTGAGE,60400.0
61953083,< 1 year,RENT,15000.0
61893112,< 1 year,RENT,80000.0
62013247,6 years,RENT,85000.0
61933117,10+ years,MORTGAGE,80000.0
62013138,4 years,RENT,36000.0
61450635,10+ years,RENT,73788.0
62053125,,MORTGAGE,18708.0
62083153,10+ years,RENT,37440.0
61933069,8 years,RENT,43015.0
61464981,< 1 year,RENT,38000.0
62083100,1 year,RENT,80000.0
61943058,5 years,RENT,80000.0
61853113,5 years,RENT,45000.0
61903159,2 years,MORTGAGE,75000.0
62062993,8 years,MORTGAGE,70000.0
62003159,3 years,MORTGAGE,110000.0
61772427,10+ years,RENT,130000.0
62083085,5 years,MORTGAGE,114000.0
61963231,10+ years,MORTGAGE,120000.0
62053205,9 years,MORTGAGE,134000.0
62013170,< 1 year,RENT,120000.0
60891295,,MORTGAGE,24000.0
62073196,< 1 year,MORTGAGE,120000.0
62033095,3 years,RENT,18000.0
62013122,6 years,RENT,200000.0
62043101,10+ years,MORTGAGE,104000.0
61314443,10+ years,RENT,60000.0
62033112,10+ years,RENT,70000.0
62013142,10+ years,RENT,100000.0
60555238,,MORTGAGE,34000.0
61543778,10+ years,OWN,80000.0
62053080,10+ years,OWN,50000.0
61532338,10+ years,MORTGAGE,125000.0
62033215,3 years,MORTGAGE,95000.0
61541925,10+ years,MORTGAGE,117000.0
61873127,10+ years,MORTGAGE,102000.0
61443854,9 years,MORTGAGE,67000.0
61722261,10+ years,MORTGAGE,200000.0
61863050,4 years,MORTGAGE,65000.0
61942352,< 1 year,MORTGAGE,56000.0
62023392,,OWN,48000.0
62063062,4 years,RENT,75000.0
61913124,10+ years,MORTGAGE,52000.0
62033151,3 years,RENT,100000.0
61983143,5 years,MORTGAGE,75000.0
62013249,8 years,OWN,100000.0
61973176,10+ years,MORTGAGE,65000.0
61963209,< 1 year,RENT,55000.0
61392766,10+ years,MORTGAGE,125000.0
62003093,2 years,RENT,30000.0
61993069,10+ years,RENT,141000.0
62013258,9 years,OWN,80000.0
61982994,5 years,MORTGAGE,120000.0
61822869,9 years,MORTGAGE,92000.0
62073064,10+ years,RENT,63516.0
62003155,5 years,RENT,102000.0
62083174,4 years,OWN,60000.0
61882983,8 years,RENT,32000.0
61504020,2 years,OWN,73000.0
61852951,5 years,MORTGAGE,104000.0
62013162,10+ years,RENT,68008.0
61873044,10+ years,RENT,70000.0
61973169,10+ years,MORTGAGE,70000.0
61842554,8 years,MORTGAGE,80000.0
61963152,10+ years,OWN,120000.0
61913055,5 years,RENT,45000.0
62043174,< 1 year,OWN,57500.0
62043156,10+ years,RENT,65000.0
61973044,3 years,MORTGAGE,107000.0
61350589,9 years,RENT,140000.0
62042998,< 1 year,RENT,75000.0
61453575,10+ years,RENT,56000.0
60790828,10+ years,MORTGAGE,50000.0
61882964,2 years,MORTGAGE,72500.0
62063086,3 years,RENT,46000.0
62083058,9 years,MORTGAGE,95000.0
62053130,3 years,RENT,35000.0
62023262,3 years,MORTGAGE,125000.0
61853055,10+ years,OWN,65000.0
61902529,3 years,RENT,73000.0
61892584,10+ years,MORTGAGE,75000.0
62003092,10+ years,RENT,69240.0
61363229,1 year,RENT,20000.0
61933111,3 years,OWN,45000.0
61993071,2 years,RENT,65000.0
61364055,2 years,MORTGAGE,84800.0
62013129,10+ years,OWN,75000.0
62083200,10+ years,MORTGAGE,102000.0
61913064,< 1 year,RENT,62000.0
61983087,10+ years,RENT,33000.0
61349617,3 years,RENT,24000.0
61953146,2 years,RENT,78960.0
61933040,5 years,RENT,70000.0
61602882,3 years,MORTGAGE,87000.0
61853087,10+ years,RENT,65000.0
61320466,6 years,MORTGAGE,160000.0
61374013,9 years,MORTGAGE,100000.0
61351452,3 years,MORTGAGE,63000.0
62043180,10+ years,MORTGAGE,72000.0
61722281,10+ years,OWN,383000.0
61812895,10+ years,OWN,600000.0
61442429,6 years,MORTGAGE,62000.0
61541673,8 years,RENT,50000.0
61873030,3 years,MORTGAGE,92000.0
62023426,4 years,RENT,130000.0
61912963,2 years,MORTGAGE,42000.0
61381672,2 years,RENT,50000.0
61923058,8 years,MORTGAGE,52960.0
62013072,10+ years,MORTGAGE,57600.0
61933020,8 years,RENT,110000.0
61993070,10+ years,MORTGAGE,43000.0
61893066,7 years,MORTGAGE,100000.0
61913122,10+ years,MORTGAGE,99500.0
61414126,10+ years,MORTGAGE,150000.0
61883020,3 years,RENT,37000.0
61943189,10+ years,MORTGAGE,120000.0
62003162,9 years,MORTGAGE,93000.0
60911792,10+ years,MORTGAGE,55000.0
61354116,4 years,RENT,50000.0
61893119,1 year,MORTGAGE,60000.0
61430335,10+ years,MORTGAGE,93000.0
61953147,5 years,MORTGAGE,63000.0
62083095,6 years,MORTGAGE,53000.0
62023264,10+ years,RENT,65000.0
61913097,5 years,RENT,45000.0
62003113,< 1 year,RENT,50200.0
61892715,3 years,MORTGAGE,34000.0
61843242,7 years,RENT,68000.0
61913087,9 years,RENT,280000.0
61873108,10+ years,OWN,30000.0
62053162,10+ years,MORTGAGE,42000.0
60646050,10+ years,MORTGAGE,75000.0
61893128,2 years,RENT,300000.0
61923001,3 years,RENT,81000.0
62043039,5 years,MORTGAGE,60000.0
61369714,< 1 year,RENT,35000.0
61933035,10+ years,MORTGAGE,43000.0
62043006,10+ years,MORTGAGE,103217.0
62083126,3 years,MORTGAGE,125000.0
61863107,2 years,RENT,32760.0
61873068,6 years,RENT,62750.0
61922957,10+ years,RENT,63000.0
61973046,7 years,MORTGAGE,150000.0
61533007,4 years,RENT,225000.0
61853168,10+ years,MORTGAGE,155000.0
61993116,10+ years,MORTGAGE,140000.0
61712204,4 years,RENT,43000.0
62063123,3 years,RENT,60000.0
61933086,10+ years,RENT,125000.0
61993122,10+ years,MORTGAGE,46000.0
61463791,10+ years,RENT,37668.0
61353169,10+ years,OWN,100000.0
62083118,1 year,RENT,22000.0
61843211,10+ years,MORTGAGE,47000.0
61933079,3 years,MORTGAGE,165000.0
61993127,,RENT,24000.0
61933012,10+ years,MORTGAGE,80000.0
62013190,10+ years,RENT,102000.0
61953175,10+ years,RENT,90000.0
61852174,7 years,RENT,71750.0
61863097,< 1 year,RENT,60000.0
61993086,10+ years,RENT,38000.0
62002370,2 years,RENT,38209.0
61953082,1 year,RENT,36000.0
60794363,10+ years,OWN,130000.0
61501420,1 year,RENT,50000.0
61963154,10+ years,RENT,92000.0
61963179,10+ years,MORTGAGE,60000.0
61893051,10+ years,MORTGAGE,91000.0
61943153,10+ years,MORTGAGE,38000.0
61863048,5 years,MORTGAGE,153000.0
62043115,< 1 year,RENT,75000.0
62043085,7 years,OWN,50000.0
61443331,< 1 year,RENT,110000.0
61893142,8 years,MORTGAGE,44824.0
61923133,5 years,MORTGAGE,57000.0
62053039,4 years,MORTGAGE,66000.0
61682314,9 years,MORTGAGE,100000.0
61482424,4 years,RENT,120000.0
61873064,2 years,MORTGAGE,190000.0
60810422,1 year,RENT,103000.0
61488341,1 year,MORTGAGE,78000.0
61853171,,MORTGAGE,70000.0
61983068,10+ years,MORTGAGE,112000.0
62073165,2 years,MORTGAGE,80000.0
61983086,1 year,RENT,54000.0
61862941,4 years,MORTGAGE,85000.0
62072680,2 years,MORTGAGE,92200.0
62033036,10+ years,MORTGAGE,150000.0
61434151,7 years,MORTGAGE,49800.0
62062976,10+ years,MORTGAGE,68000.0
61952967,7 years,MORTGAGE,89000.0
61992870,10+ years,OWN,15000.0
62052949,1 year,RENT,74000.0
60814484,1 year,RENT,23000.0
61962964,3 years,RENT,60000.0
61902877,1 year,RENT,45000.0
61843118,10+ years,OWN,50000.0
61912238,3 years,RENT,41000.0
61843108,9 years,OWN,39000.0
62032907,< 1 year,RENT,110000.0
61932962,10+ years,MORTGAGE,140000.0
61943035,1 year,MORTGAGE,115000.0
61882941,10+ years,MORTGAGE,101000.0
61912958,3 years,RENT,53000.0
61942991,6 years,MORTGAGE,30000.0
62082969,2 years,RENT,68000.0
61581465,2 years,OWN,30000.0
61752173,4 years,MORTGAGE,51000.0
61510909,2 years,MORTGAGE,75000.0
61492859,10+ years,OWN,90000.0
62033042,10+ years,RENT,72000.0
61902967,< 1 year,RENT,21000.0
62042558,1 year,MORTGAGE,110000.0
61892884,10+ years,OWN,38064.0
61972926,10+ years,RENT,55000.0
61348356,3 years,RENT,45000.0
62082965,6 years,MORTGAGE,45000.0
61902925,,OWN,23000.0
61932304,9 years,MORTGAGE,50000.0
62052918,10+ years,RENT,60000.0
61843143,7 years,RENT,140000.0
61872955,6 years,OWN,73500.0
61892911,10+ years,MORTGAGE,55000.0
61682194,10+ years,MORTGAGE,95000.0
62062839,10+ years,RENT,21559.0
62052947,10+ years,OWN,110000.0
61902975,10+ years,MORTGAGE,99000.0
62042282,9 years,MORTGAGE,70000.0
62033055,10+ years,RENT,33000.0
61963033,4 years,MORTGAGE,39000.0
61962932,,RENT,33000.0
61843120,10+ years,MORTGAGE,108500.0
62023061,10+ years,RENT,42000.0
62052946,6 years,MORTGAGE,144000.0
62042913,< 1 year,RENT,50000.0
61942926,10+ years,MORTGAGE,63576.32
61932967,2 years,MORTGAGE,71136.0
61892968,1 year,RENT,65000.0
61893005,6 years,MORTGAGE,104000.0
61972975,10+ years,RENT,95000.0
61912924,10+ years,MORTGAGE,90000.0
61982954,5 years,MORTGAGE,45000.0
62042884,10+ years,MORTGAGE,83000.0
60742857,10+ years,MORTGAGE,40512.0
62033032,10+ years,MORTGAGE,72000.0
61982938,5 years,MORTGAGE,82300.0
62062971,5 years,OWN,35000.0
61503252,3 years,RENT,38000.0
60923574,10+ years,OWN,96000.0
61872642,10+ years,MORTGAGE,65000.0
62052961,10+ years,MORTGAGE,55000.0
61992950,5 years,MORTGAGE,55000.0
60606774,8 years,MORTGAGE,65000.0
61882930,,RENT,61000.0
61682415,10+ years,MORTGAGE,55000.0
62083014,4 years,MORTGAGE,90000.0
62013037,10+ years,OWN,42000.0
61551721,,MORTGAGE,62000.0
61843217,3 years,RENT,62000.0
61482104,4 years,OWN,38500.0
61403357,10+ years,OWN,85000.0
61872930,10+ years,MORTGAGE,107000.0
62033077,< 1 year,MORTGAGE,38000.0
62023134,< 1 year,RENT,27684.0
61862894,10+ years,RENT,60000.0
61962968,1 year,RENT,62000.0
61942976,2 years,MORTGAGE,60000.0
61992902,10+ years,MORTGAGE,59000.0
62012999,10+ years,MORTGAGE,75000.0
62033091,1 year,MORTGAGE,90000.0
62052685,10+ years,RENT,110000.0
61322039,3 years,RENT,27000.0
61843204,< 1 year,RENT,77000.0
62053023,10+ years,OWN,59000.0
61843018,3 years,RENT,68000.0
61843089,10+ years,MORTGAGE,56643.12
22752785,2 years,MORTGAGE,38000.0
62013069,9 years,OWN,39700.0
61982764,2 years,MORTGAGE,94000.0
62062967,10+ years,MORTGAGE,75000.0
62032977,5 years,MORTGAGE,85000.0
61381629,< 1 year,MORTGAGE,115500.0
62002891,10+ years,MORTGAGE,84000.0
61882853,3 years,RENT,65000.0
61922869,10+ years,MORTGAGE,107000.0
61892857,8 years,RENT,44800.0
62052856,10+ years,RENT,52000.0
61501955,< 1 year,RENT,33000.0
61354229,10+ years,MORTGAGE,170000.0
61843055,5 years,RENT,42000.0
61952544,10+ years,MORTGAGE,60000.0
61622336,10+ years,MORTGAGE,97760.0
61843166,4 years,RENT,48000.0
62062996,8 years,RENT,25000.0
62082962,2 years,RENT,43500.0
62013022,< 1 year,RENT,20100.0
60883864,5 years,MORTGAGE,75000.0
61972915,< 1 year,RENT,150000.0
61922933,10+ years,MORTGAGE,320000.0
61532730,1 year,RENT,125000.0
61872979,10+ years,MORTGAGE,43000.0
60295957,10+ years,MORTGAGE,180000.0
62072894,10+ years,MORTGAGE,52000.0
61972962,10+ years,MORTGAGE,51000.0
61431971,10+ years,OWN,98500.0
60406910,2 years,MORTGAGE,58000.0
61942940,10+ years,MORTGAGE,175000.0
62042890,8 years,RENT,65000.0
61592557,10+ years,OWN,155000.0
61942948,10+ years,MORTGAGE,26000.0
62042945,4 years,MORTGAGE,80000.0
61882708,10+ years,RENT,71000.0
61912962,1 year,OWN,27000.0
62043014,9 years,MORTGAGE,40000.0
62052934,10+ years,MORTGAGE,57000.0
61902928,10+ years,RENT,120000.0
61962685,10+ years,MORTGAGE,149000.0
61992991,10+ years,MORTGAGE,49000.0
62052971,,RENT,28536.0
61912877,3 years,MORTGAGE,80000.0
61843003,10+ years,MORTGAGE,114000.0
61852848,,RENT,20000.0
61399531,3 years,RENT,65000.0
62023181,10+ years,MORTGAGE,75000.0
61963007,4 years,RENT,52000.0
61942495,1 year,MORTGAGE,103500.0
62033030,10+ years,MORTGAGE,95000.0
62002959,6 years,RENT,32000.0
61992986,9 years,MORTGAGE,84200.0
61942620,,RENT,14748.0
61992934,3 years,RENT,67300.0
61323358,10+ years,MORTGAGE,91000.0
61349142,4 years,OWN,48120.0
61772489,6 years,OWN,85000.0
61992887,10+ years,MORTGAGE,90000.0
62023175,10+ years,MORTGAGE,50000.0
61902913,2 years,RENT,45000.0
61953038,,OWN,80000.0
61511709,5 years,OWN,38000.0
61313442,10+ years,OWN,175000.0
62042876,10+ years,RENT,104000.0
61208176,2 years,RENT,90000.0
60761340,10+ years,RENT,22376.0
61962939,1 year,MORTGAGE,41000.0
61354421,3 years,MORTGAGE,83000.0
61462112,2 years,MORTGAGE,53891.0
61540170,10+ years,MORTGAGE,55000.0
61922904,2 years,RENT,55000.0
61007368,,OWN,60000.0
61862878,7 years,RENT,35000.0
61932901,9 years,MORTGAGE,90784.68
61843180,2 years,RENT,55000.0
61822449,10+ years,RENT,47500.0
61852956,10+ years,RENT,50000.0
61972939,10+ years,RENT,50000.0
62012970,10+ years,OWN,520000.0
61882931,10+ years,MORTGAGE,90000.0
61490052,9 years,RENT,40000.0
62033025,7 years,OWN,39000.0
61842977,2 years,RENT,63000.0
61862918,,RENT,109000.0
61712305,5 years,RENT,90000.0
60772138,10+ years,MORTGAGE,44500.0
61892594,,MORTGAGE,42000.0
61972986,10+ years,MORTGAGE,70000.0
62062994,5 years,OWN,49000.0
61932930,< 1 year,RENT,100000.0
60850565,10+ years,RENT,60000.0
62072784,10+ years,RENT,72132.0
61942735,10+ years,MORTGAGE,125000.0
61963037,4 years,RENT,31000.0
60972156,4 years,MORTGAGE,35000.0
62002676,3 years,MORTGAGE,109000.0
61992911,3 years,RENT,55000.0
61511078,10+ years,MORTGAGE,59000.0
62002669,6 years,RENT,85000.0
61862547,10+ years,MORTGAGE,96000.0
61932319,10+ years,RENT,87000.0
61922906,3 years,MORTGAGE,110000.0
61922954,8 years,MORTGAGE,125000.0
61862946,10+ years,MORTGAGE,89400.0
61532087,5 years,MORTGAGE,73000.0
61992946,< 1 year,MORTGAGE,108000.0
61943034,10+ years,OWN,200000.0
61922871,10+ years,MORTGAGE,70000.0
62062882,10+ years,MORTGAGE,289000.0
61853002,4 years,RENT,45000.0
61472829,10+ years,MORTGAGE,85000.0
61843124,4 years,OWN,85000.0
62042264,10+ years,RENT,99000.0
61912971,1 year,MORTGAGE,45000.0
62003011,3 years,OWN,95000.0
61902917,< 1 year,RENT,40000.0
61342337,10+ years,RENT,185000.0
61973012,10+ years,MORTGAGE,102339.0
62002998,5 years,MORTGAGE,92039.0
61853001,4 years,OWN,57108.0
61893012,< 1 year,MORTGAGE,110000.0
61852942,10+ years,MORTGAGE,90000.0
61862873,2 years,RENT,103000.0
61963076,8 years,MORTGAGE,155000.0
62003000,10+ years,MORTGAGE,56000.0
62013044,5 years,MORTGAGE,82000.0
62052991,5 years,MORTGAGE,285000.0
61802569,< 1 year,RENT,36000.0
61581767,,MORTGAGE,42000.0
61882906,,RENT,74000.0
